90245 2014/1/1
12:00 AM,68.0 °F,62.1 °F,81.0%,29.99 in,10.0 mi,SSW,5.8 mph,-,N/A,,Partly Cloudy
1:00 AM,68.0 °F,62.1 °F,81.0%,29.99 in,10.0 mi,SW,3.5 mph,-,N/A,,Partly Cloudy
2:00 AM,66.9 °F,62.1 °F,84.0%,29.99 in,10.0 mi,South,6.9 mph,-,N/A,,Partly Cloudy
3:00 AM,66.9 °F,62.1 °F,84.0%,29.99 in,10.0 mi,Calm,Calm,-,N/A,,Partly Cloudy
4:00 AM,66.9 °F,61.0 °F,81.0%,30.0 in,10.0 mi,Calm,Calm,-,N/A,,Partly Cloudy
5:00 AM,66.0 °F,61.0 °F,84.0%,30.0 in,10.0 mi,East,3.5 mph,-,N/A,,Scattered Clouds
6:00 AM,66.9 °F,62.1 °F,84.0%,30.03 in,10.0 mi,SE,5.8 mph,-,N/A,,Scattered Clouds
7:00 AM,69.1 °F,62.1 °F,78.0%,30.05 in,10.0 mi,South,6.9 mph,-,N/A,,Mostly Cloudy
8:00 AM,69.9 °F,62.4 °F,77.0%,30.06 in,10.0 mi,WSW,10.4 mph,-,N/A,,Mostly Cloudy
9:00 AM,70.4 °F,61.4 °F,73.0%,30.07 in,10.0 mi,Variable,6.9 mph,17.3 mph,N/A,,Mostly Cloudy
10:00 AM,72.3 °F,60.9 °F,67.5%,30.07 in,10.0 mi,West,8.1 mph,-,N/A,,Mostly Cloudy
11:00 AM,73.9 °F,60.1 °F,62.0%,30.06 in,10.0 mi,WSW,11.5 mph,-,N/A,,Scattered Clouds
12:00 PM,73.9 °F,57.9 °F,57.0%,30.06 in,10.0 mi,WSW,17.3 mph,-,N/A,,Scattered Clouds
1:00 PM,73.9 °F,60.1 °F,62.0%,30.04 in,10.0 mi,West,19.6 mph,-,N/A,,Scattered Clouds
2:00 PM,73.9 °F,60.1 °F,62.0%,30.04 in,10.0 mi,WSW,18.4 mph,-,N/A,,Scattered Clouds
3:00 PM,73.0 °F,61.0 °F,66.0%,30.02 in,10.0 mi,West,18.4 mph,-,N/A,,Scattered Clouds
4:00 PM,73.0 °F,61.0 °F,66.0%,30.01 in,10.0 mi,West,18.4 mph,-,N/A,,Scattered Clouds
5:00 PM,73.0 °F,61.0 °F,66.0%,30.0 in,10.0 mi,WSW,17.3 mph,-,N/A,,Scattered Clouds
6:00 PM,71.1 °F,62.1 °F,73.0%,29.99 in,10.0 mi,West,16.1 mph,24.2 mph,N/A,,Scattered Clouds
7:00 PM,70.0 °F,61.0 °F,73.0%,29.99 in,10.0 mi,West,16.1 mph,-,N/A,,Partly Cloudy
8:00 PM,69.1 °F,61.0 °F,75.0%,29.98 in,10.0 mi,WSW,10.4 mph,-,N/A,,Partly Cloudy
9:00 PM,68.0 °F,62.1 °F,81.0%,30.0 in,10.0 mi,WSW,11.5 mph,17.3 mph,N/A,,Clear
10:00 PM,68.0 °F,62.1 °F,81.0%,30.01 in,10.0 mi,WSW,9.2 mph,-,N/A,,Clear
11:00 PM,68.0 °F,62.1 °F,81.0%,30.01 in,10.0 mi,WSW,6.9 mph,-,N/A,,Partly Cloudy
90245 2014/7/22
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,66.9 °F,62.1 °F,84.0%,30.01 in,10.0 mi,South,4.6 mph,-,N/A,,Scattered Clouds
1:00 AM,66.9 °F,62.1 °F,84.0%,30.01 in,10.0 mi,Calm,Calm,-,N/A,,Scattered Clouds
2:00 AM,66.9 °F,62.1 °F,84.0%,30.01 in,10.0 mi,SSE,3.5 mph,-,N/A,,Scattered Clouds
3:00 AM,66.6 °F,62.4 °F,86.0%,30.02 in,10.0 mi,WSW,5.8 mph,-,N/A,,Scattered Clouds
4:00 AM,66.9 °F,63.0 °F,87.0%,30.02 in,10.0 mi,Calm,Calm,-,N/A,,Scattered Clouds
5:00 AM,66.0 °F,62.1 °F,87.0%,30.02 in,10.0 mi,SE,4.6 mph,-,N/A,,Scattered Clouds
6:00 AM,66.6 °F,62.8 °F,87.5%,30.03 in,10.0 mi,SSW,4.6 mph,-,N/A,,Scattered Clouds
7:00 AM,70.0 °F,62.1 °F,76.0%,30.04 in,10.0 mi,Calm,Calm,-,N/A,,Scattered Clouds
8:00 AM,72.0 °F,61.0 °F,68.0%,30.05 in,10.0 mi,South,4.6 mph,-,N/A,,Scattered Clouds
9:00 AM,75.9 °F,62.1 °F,62.0%,30.06 in,10.0 mi,Variable,4.6 mph,-,N/A,,Partly Cloudy
10:00 AM,75.0 °F,63.0 °F,66.0%,30.06 in,10.0 mi,West,11.5 mph,-,N/A,,Partly Cloudy
11:00 AM,75.9 °F,60.1 °F,58.0%,30.06 in,10.0 mi,WSW,13.8 mph,-,N/A,,Partly Cloudy
12:00 PM,75.0 °F,61.0 °F,62.0%,30.05 in,10.0 mi,West,20.7 mph,-,N/A,,Partly Cloudy
1:00 PM,75.0 °F,61.0 °F,62.0%,30.04 in,10.0 mi,West,15.0 mph,-,N/A,,Partly Cloudy
2:00 PM,75.9 °F,59.0 °F,56.0%,30.04 in,10.0 mi,West,18.4 mph,-,N/A,,Partly Cloudy
3:00 PM,75.1 °F,59.9 °F,59.0%,30.02 in,10.0 mi,West,20.7 mph,-,N/A,,Partly Cloudy
4:00 PM,75.9 °F,59.0 °F,56.0%,30.0 in,10.0 mi,West,16.1 mph,23.0 mph,N/A,,Partly Cloudy
5:00 PM,73.9 °F,57.9 °F,57.0%,29.99 in,10.0 mi,West,11.5 mph,21.9 mph,N/A,,Partly Cloudy
6:00 PM,73.0 °F,57.9 °F,59.0%,29.98 in,10.0 mi,WSW,12.7 mph,-,N/A,,Partly Cloudy
7:00 PM,71.1 °F,59.0 °F,66.0%,29.98 in,10.0 mi,West,13.8 mph,-,N/A,,Clear
8:00 PM,71.1 °F,60.1 °F,68.0%,29.98 in,10.0 mi,West,12.7 mph,-,N/A,,Clear
9:00 PM,70.0 °F,60.1 °F,71.0%,29.99 in,10.0 mi,West,10.4 mph,-,N/A,,Clear
10:00 PM,70.0 °F,61.0 °F,73.0%,30.0 in,10.0 mi,West,5.8 mph,-,N/A,,Clear
11:00 PM,69.1 °F,61.0 °F,75.0%,30.01 in,10.0 mi,West,6.9 mph,-,N/A,,Clear
90245 2014/7/23
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,68.0 °F,61.0 °F,78.0%,29.99 in,10.0 mi,South,3.5 mph,-,N/A,,Clear
1:00 AM,66.9 °F,61.0 °F,81.0%,29.99 in,10.0 mi,SE,4.6 mph,-,N/A,,Clear
2:00 AM,66.9 °F,61.0 °F,81.0%,29.99 in,10.0 mi,SE,4.6 mph,-,N/A,,Clear
3:00 AM,66.0 °F,61.0 °F,84.0%,29.98 in,10.0 mi,Calm,Calm,-,N/A,,Clear
4:00 AM,64.9 °F,61.0 °F,87.0%,29.98 in,10.0 mi,Calm,Calm,-,N/A,,Partly Cloudy
5:00 AM,64.9 °F,60.1 °F,84.0%,29.99 in,10.0 mi,Calm,Calm,-,N/A,,Scattered Clouds
6:00 AM,66.9 °F,61.0 °F,81.0%,30.0 in,10.0 mi,East,3.5 mph,-,N/A,,Partly Cloudy
7:00 AM,73.0 °F,60.1 °F,64.0%,30.01 in,10.0 mi,Calm,Calm,-,N/A,,Partly Cloudy
8:00 AM,73.9 °F,59.0 °F,59.0%,30.01 in,10.0 mi,Calm,Calm,-,N/A,,Clear
9:00 AM,75.9 °F,61.0 °F,60.0%,30.01 in,10.0 mi,West,8.1 mph,-,N/A,,Clear
10:00 AM,77.0 °F,60.1 °F,56.0%,30.0 in,10.0 mi,West,11.5 mph,-,N/A,,Clear
11:00 AM,78.1 °F,57.9 °F,50.0%,29.99 in,10.0 mi,West,11.5 mph,-,N/A,,Partly Cloudy
12:00 PM,78.1 °F,57.0 °F,48.0%,29.97 in,10.0 mi,West,15.0 mph,-,N/A,,Partly Cloudy
1:00 PM,78.1 °F,57.0 °F,48.0%,29.96 in,10.0 mi,West,18.4 mph,-,N/A,,Partly Cloudy
2:00 PM,78.1 °F,57.0 °F,48.0%,29.94 in,10.0 mi,WSW,20.7 mph,-,N/A,,Partly Cloudy
3:00 PM,78.1 °F,57.9 °F,50.0%,29.92 in,10.0 mi,WSW,16.1 mph,-,N/A,,Partly Cloudy
4:00 PM,75.9 °F,60.1 °F,58.0%,29.9 in,10.0 mi,West,20.7 mph,25.3 mph,N/A,,Partly Cloudy
5:00 PM,75.0 °F,60.1 °F,60.0%,29.89 in,10.0 mi,WSW,15.0 mph,-,N/A,,Partly Cloudy
6:00 PM,73.0 °F,60.1 °F,64.0%,29.88 in,10.0 mi,WSW,18.4 mph,-,N/A,,Partly Cloudy
7:00 PM,72.0 °F,60.1 °F,66.0%,29.87 in,10.0 mi,WSW,16.1 mph,23.0 mph,N/A,,Partly Cloudy
8:00 PM,71.1 °F,60.1 °F,68.0%,29.87 in,10.0 mi,West,11.5 mph,-,N/A,,Clear
9:00 PM,69.1 °F,62.1 °F,78.0%,29.88 in,10.0 mi,SW,6.9 mph,-,N/A,,Clear
10:00 PM,68.0 °F,62.1 °F,81.0%,29.89 in,10.0 mi,WSW,6.9 mph,-,N/A,,Clear
11:00 PM,68.0 °F,61.0 °F,78.0%,29.89 in,10.0 mi,South,4.6 mph,-,N/A,,Clear
90245 2014/7/24
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,68.0 °F,61.0 °F,78.0%,29.89 in,10.0 mi,Calm,Calm,-,N/A,,Clear
1:00 AM,68.0 °F,62.1 °F,81.0%,29.88 in,10.0 mi,Calm,Calm,-,N/A,,Clear
2:00 AM,68.0 °F,62.1 °F,81.0%,29.86 in,10.0 mi,Calm,Calm,-,N/A,,Clear
3:00 AM,68.0 °F,62.1 °F,81.0%,29.85 in,10.0 mi,Calm,Calm,-,N/A,,Clear
4:00 AM,68.0 °F,62.1 °F,81.0%,29.85 in,10.0 mi,Calm,Calm,-,N/A,,Clear
5:00 AM,68.0 °F,62.1 °F,81.0%,29.86 in,10.0 mi,Calm,Calm,-,N/A,,Clear
6:00 AM,70.0 °F,62.1 °F,76.0%,29.87 in,10.0 mi,Calm,Calm,-,N/A,,Clear
7:00 AM,72.0 °F,62.1 °F,71.0%,29.88 in,10.0 mi,Calm,Calm,-,N/A,,Clear
8:00 AM,75.9 °F,62.1 °F,62.0%,29.86 in,10.0 mi,Calm,Calm,-,N/A,,Partly Cloudy
9:00 AM,79.0 °F,62.1 °F,56.0%,29.85 in,10.0 mi,Variable,3.5 mph,-,N/A,,Partly Cloudy
10:00 AM,80.1 °F,62.1 °F,54.0%,29.85 in,10.0 mi,West,8.1 mph,-,N/A,,Partly Cloudy
11:00 AM,79.0 °F,61.0 °F,54.0%,29.83 in,10.0 mi,West,10.4 mph,-,N/A,,Partly Cloudy
12:00 PM,80.1 °F,61.0 °F,52.0%,29.83 in,10.0 mi,West,11.5 mph,-,N/A,,Partly Cloudy
1:00 PM,79.0 °F,61.0 °F,54.0%,29.81 in,10.0 mi,West,16.1 mph,-,N/A,,Partly Cloudy
2:00 PM,78.1 °F,63.0 °F,60.0%,29.8 in,10.0 mi,West,15.0 mph,-,N/A,,Scattered Clouds
3:00 PM,79.0 °F,62.1 °F,56.0%,29.78 in,10.0 mi,WSW,13.8 mph,-,N/A,,Scattered Clouds
4:00 PM,78.1 °F,62.1 °F,58.0%,29.76 in,10.0 mi,West,12.7 mph,-,N/A,,Scattered Clouds
5:00 PM,77.0 °F,62.1 °F,60.0%,29.75 in,10.0 mi,WSW,12.7 mph,-,N/A,,Partly Cloudy
6:00 PM,73.9 °F,60.1 °F,62.0%,29.74 in,10.0 mi,WSW,15.0 mph,-,N/A,,Partly Cloudy
7:00 PM,71.1 °F,62.1 °F,73.0%,29.75 in,9.0 mi,WSW,8.1 mph,-,N/A,,Partly Cloudy
8:00 PM,73.0 °F,61.0 °F,66.0%,29.77 in,10.0 mi,SSW,5.8 mph,-,N/A,,Partly Cloudy
9:00 PM,72.0 °F,59.0 °F,64.0%,29.79 in,10.0 mi,WSW,4.6 mph,-,N/A,,Clear
10:00 PM,70.0 °F,60.1 °F,71.0%,29.8 in,10.0 mi,South,4.6 mph,-,N/A,,Partly Cloudy
11:00 PM,71.1 °F,61.0 °F,70.0%,29.82 in,10.0 mi,South,5.8 mph,-,N/A,,Scattered Clouds
90245 2014/7/25
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,73.0 °F,57.9 °F,59.0%,29.83 in,10.0 mi,SSW,3.5 mph,-,N/A,,Scattered Clouds
1:00 AM,71.1 °F,59.0 °F,66.0%,29.85 in,10.0 mi,East,4.6 mph,-,N/A,,Scattered Clouds
2:00 AM,70.0 °F,60.1 °F,71.0%,29.85 in,10.0 mi,East,4.6 mph,-,N/A,,Partly Cloudy
3:00 AM,70.0 °F,63.0 °F,78.0%,29.85 in,10.0 mi,East,4.6 mph,-,N/A,,Partly Cloudy
4:00 AM,70.4 °F,64.7 °F,82.0%,29.86 in,9.5 mi,East,6.9 mph,-,N/A,,Mostly Cloudy
5:00 AM,71.1 °F,64.0 °F,78.0%,29.86 in,9.0 mi,ESE,10.4 mph,-,N/A,,Mostly Cloudy
6:00 AM,71.1 °F,64.0 °F,78.0%,29.88 in,8.0 mi,ESE,9.2 mph,-,N/A,Fog,Patches of Fog
7:00 AM,73.0 °F,64.0 °F,73.0%,29.89 in,9.0 mi,East,10.4 mph,-,N/A,Fog,Patches of Fog
8:00 AM,73.9 °F,64.3 °F,71.67%,29.89 in,9.67 mi,East,9.2 mph,-,N/A,Fog,Patches of Fog
9:00 AM,75.9 °F,64.0 °F,67.0%,29.9 in,9.0 mi,SE,5.8 mph,-,N/A,,Scattered Clouds
10:00 AM,80.1 °F,64.0 °F,58.0%,29.89 in,10.0 mi,SE,8.1 mph,-,N/A,,Scattered Clouds
11:00 AM,81.0 °F,64.0 °F,56.0%,29.9 in,10.0 mi,WSW,10.4 mph,-,N/A,,Scattered Clouds
12:00 PM,79.0 °F,64.0 °F,60.0%,29.91 in,10.0 mi,West,11.5 mph,-,N/A,,Scattered Clouds
1:00 PM,78.1 °F,64.0 °F,62.0%,29.91 in,10.0 mi,WSW,9.2 mph,-,N/A,,Mostly Cloudy
2:00 PM,75.9 °F,64.0 °F,67.0%,29.91 in,10.0 mi,West,11.5 mph,-,N/A,,Mostly Cloudy
3:00 PM,75.0 °F,64.0 °F,69.0%,29.89 in,8.0 mi,West,9.2 mph,-,N/A,,Mostly Cloudy
4:00 PM,73.9 °F,64.0 °F,71.0%,29.88 in,8.0 mi,West,10.4 mph,-,N/A,,Mostly Cloudy
5:00 PM,72.0 °F,64.0 °F,76.0%,29.87 in,8.0 mi,West,10.4 mph,-,N/A,,Mostly Cloudy
6:00 PM,71.1 °F,63.0 °F,75.0%,29.87 in,9.0 mi,West,6.9 mph,-,N/A,,Mostly Cloudy
7:00 PM,70.0 °F,63.0 °F,78.0%,29.88 in,8.0 mi,West,6.9 mph,-,N/A,,Scattered Clouds
8:00 PM,70.0 °F,63.0 °F,78.0%,29.91 in,9.0 mi,WSW,5.8 mph,-,N/A,,Scattered Clouds
9:00 PM,70.0 °F,63.0 °F,78.0%,29.92 in,9.0 mi,WSW,5.8 mph,-,N/A,,Scattered Clouds
10:00 PM,69.1 °F,63.0 °F,81.0%,29.91 in,10.0 mi,WSW,6.9 mph,-,N/A,,Mostly Cloudy
11:00 PM,69.1 °F,63.0 °F,81.0%,29.93 in,10.0 mi,WSW,6.9 mph,-,N/A,,Mostly Cloudy
90245 2014/7/26
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,68.0 °F,64.2 °F,87.5%,29.91 in,1.0 mi,West,9.2 mph,-,N/A,Fog,Patches of Fog
1:00 AM,66.4 °F,64.3 °F,92.67%,29.92 in,0.83 mi,West,4.6 mph,-,N/A,Fog,Fog
2:00 AM,66.9 °F,63.0 °F,87.0%,29.91 in,1.5 mi,West,4.6 mph,-,N/A,Fog,Patches of Fog
3:00 AM,66.6 °F,64.2 °F,92.0%,29.91 in,2.25 mi,NW,3.5 mph,-,N/A,Fog,Patches of Fog
4:00 AM,66.6 °F,62.8 °F,87.5%,29.91 in,2.5 mi,WSW,3.5 mph,-,N/A,Fog,Patches of Fog
5:00 AM,66.1 °F,62.7 °F,88.67%,29.93 in,0.6 mi,WSW,5.8 mph,-,N/A,Fog,Patches of Fog
6:00 AM,64.7 °F,63.3 °F,95.5%,29.94 in,0.1 mi,West,4.6 mph,-,N/A,Fog,Fog
7:00 AM,66.2 °F,64.4 °F,94.0%,29.95 in,2.5 mi,WSW,5.8 mph,-,N/A,,Overcast
8:00 AM,67.8 °F,64.0 °F,88.0%,29.98 in,2.0 mi,SSW,3.5 mph,-,N/A,,Mostly Cloudy
9:00 AM,69.4 °F,62.8 °F,79.5%,29.99 in,4.0 mi,West,4.6 mph,-,N/A,,Haze
10:00 AM,70.8 °F,62.7 °F,75.33%,30.0 in,6.33 mi,West,8.1 mph,-,N/A,Fog,Haze
11:00 AM,72.0 °F,63.0 °F,73.0%,29.99 in,10.0 mi,West,10.4 mph,-,N/A,,Mostly Cloudy
12:00 PM,73.9 °F,63.0 °F,68.0%,29.97 in,10.0 mi,West,8.1 mph,-,N/A,,Mostly Cloudy
1:00 PM,75.0 °F,63.0 °F,66.0%,29.97 in,10.0 mi,West,13.8 mph,-,N/A,,Scattered Clouds
2:00 PM,73.9 °F,63.0 °F,68.0%,29.96 in,10.0 mi,West,12.7 mph,-,N/A,,Scattered Clouds
3:00 PM,73.0 °F,63.0 °F,71.0%,29.94 in,10.0 mi,West,13.8 mph,-,N/A,,Scattered Clouds
4:00 PM,73.0 °F,63.0 °F,71.0%,29.92 in,10.0 mi,West,12.7 mph,-,N/A,,Scattered Clouds
5:00 PM,72.0 °F,63.0 °F,73.0%,29.91 in,10.0 mi,West,11.5 mph,-,N/A,,Scattered Clouds
6:00 PM,70.0 °F,63.0 °F,78.0%,29.92 in,9.0 mi,WSW,10.4 mph,-,N/A,,Scattered Clouds
7:00 PM,69.1 °F,63.0 °F,81.0%,29.95 in,9.0 mi,WSW,9.2 mph,-,N/A,,Scattered Clouds
8:00 PM,68.0 °F,63.0 °F,84.0%,29.96 in,10.0 mi,WSW,8.1 mph,-,N/A,,Scattered Clouds
9:00 PM,68.0 °F,63.0 °F,84.0%,29.97 in,10.0 mi,WSW,6.9 mph,-,N/A,,Mostly Cloudy
10:00 PM,66.6 °F,62.8 °F,87.5%,29.98 in,10.0 mi,West,5.8 mph,-,N/A,,Mostly Cloudy
11:00 PM,66.9 °F,63.0 °F,87.0%,29.98 in,10.0 mi,West,5.8 mph,-,N/A,,Mostly Cloudy
90245 2014/7/27
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,67.1 °F,62.8 °F,86.0%,29.98 in,10.0 mi,Variable,5.8 mph,-,N/A,,Mostly Cloudy
1:00 AM,68.0 °F,63.0 °F,84.0%,29.97 in,10.0 mi,West,6.9 mph,-,N/A,,Mostly Cloudy
2:00 AM,68.0 °F,62.8 °F,83.5%,29.98 in,9.0 mi,WSW,6.9 mph,-,N/A,Fog,Patches of Fog
3:00 AM,66.9 °F,63.0 °F,87.0%,29.96 in,9.0 mi,WNW,6.9 mph,-,N/A,Fog,Patches of Fog
4:00 AM,66.9 °F,63.0 °F,87.0%,29.95 in,9.0 mi,West,6.9 mph,-,N/A,Fog,Patches of Fog
5:00 AM,66.9 °F,63.0 °F,87.0%,29.96 in,7.0 mi,West,8.1 mph,-,N/A,Fog,Patches of Fog
6:00 AM,66.6 °F,62.8 °F,87.5%,29.98 in,7.5 mi,West,8.1 mph,-,N/A,Fog,Patches of Fog
7:00 AM,67.6 °F,63.0 °F,85.0%,29.99 in,10.0 mi,NNW,4.6 mph,-,N/A,,Overcast
8:00 AM,71.1 °F,63.0 °F,75.0%,30.01 in,10.0 mi,Calm,Calm,-,N/A,,Overcast
9:00 AM,72.0 °F,63.0 °F,73.0%,30.01 in,10.0 mi,WSW,6.9 mph,-,N/A,,Mostly Cloudy
10:00 AM,72.0 °F,63.0 °F,73.0%,30.02 in,10.0 mi,West,5.8 mph,-,N/A,,Mostly Cloudy
11:00 AM,73.0 °F,63.0 °F,71.0%,30.03 in,9.0 mi,WSW,5.8 mph,-,N/A,,Mostly Cloudy
12:00 PM,73.0 °F,63.0 °F,71.0%,30.01 in,10.0 mi,West,11.5 mph,-,N/A,,Mostly Cloudy
1:00 PM,72.0 °F,63.0 °F,73.0%,30.01 in,10.0 mi,West,9.2 mph,-,N/A,,Mostly Cloudy
2:00 PM,71.1 °F,64.9 °F,81.0%,29.98 in,10.0 mi,West,9.2 mph,-,0.14 in,,Mostly Cloudy
3:00 PM,73.9 °F,64.0 °F,71.0%,29.95 in,10.0 mi,West,11.5 mph,-,N/A,,Mostly Cloudy
4:00 PM,73.0 °F,64.0 °F,73.0%,29.95 in,10.0 mi,West,11.5 mph,-,N/A,,Mostly Cloudy
5:00 PM,73.0 °F,63.0 °F,71.0%,29.94 in,10.0 mi,West,10.4 mph,-,N/A,,Mostly Cloudy
6:00 PM,72.0 °F,63.0 °F,73.0%,29.94 in,10.0 mi,West,11.5 mph,-,N/A,,Mostly Cloudy
7:00 PM,70.0 °F,64.0 °F,81.0%,29.93 in,10.0 mi,West,15.0 mph,-,N/A,,Mostly Cloudy
8:00 PM,69.1 °F,64.0 °F,84.0%,29.93 in,10.0 mi,West,16.1 mph,-,N/A,,Mostly Cloudy
9:00 PM,68.0 °F,64.0 °F,87.0%,29.95 in,10.0 mi,WSW,10.4 mph,-,N/A,,Mostly Cloudy
10:00 PM,68.0 °F,63.0 °F,84.0%,29.98 in,10.0 mi,WSW,10.4 mph,-,N/A,,Mostly Cloudy
11:00 PM,68.0 °F,64.2 °F,87.5%,30.0 in,10.0 mi,SSW,3.5 mph,-,N/A,,Mostly Cloudy
90245 2014/7/28
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,69.1 °F,64.0 °F,84.0%,30.02 in,10.0 mi,WSW,6.9 mph,-,N/A,,Mostly Cloudy
1:00 AM,69.1 °F,64.9 °F,87.0%,30.02 in,10.0 mi,WSW,5.8 mph,-,N/A,,Mostly Cloudy
2:00 AM,68.0 °F,64.7 °F,89.0%,30.03 in,10.0 mi,West,4.6 mph,-,N/A,,Mostly Cloudy
3:00 AM,68.0 °F,64.7 °F,89.0%,30.03 in,10.0 mi,WSW,4.6 mph,-,N/A,,Mostly Cloudy
4:00 AM,68.0 °F,64.0 °F,87.0%,30.03 in,10.0 mi,NW,3.5 mph,-,N/A,,Mostly Cloudy
5:00 AM,69.4 °F,64.7 °F,85.0%,30.04 in,9.5 mi,Calm,Calm,-,N/A,,Mostly Cloudy
6:00 AM,69.1 °F,64.0 °F,84.0%,30.04 in,9.0 mi,Calm,Calm,-,N/A,,Mostly Cloudy
7:00 AM,71.1 °F,63.0 °F,75.0%,30.06 in,10.0 mi,SW,3.5 mph,-,N/A,,Mostly Cloudy
8:00 AM,72.0 °F,64.0 °F,76.0%,30.06 in,9.0 mi,West,6.9 mph,-,N/A,,Mostly Cloudy
9:00 AM,72.0 °F,64.0 °F,76.0%,30.07 in,10.0 mi,West,9.2 mph,-,N/A,,Mostly Cloudy
10:00 AM,73.0 °F,64.0 °F,73.0%,30.07 in,10.0 mi,West,6.9 mph,-,N/A,,Mostly Cloudy
11:00 AM,80.1 °F,55.0 °F,42.0%,30.06 in,10.0 mi,West,6.9 mph,-,0.97 in,,Mostly Cloudy
12:00 PM,77.0 °F,62.1 °F,60.0%,30.06 in,10.0 mi,West,11.5 mph,-,N/A,,Mostly Cloudy
1:00 PM,77.0 °F,62.1 °F,60.0%,30.05 in,10.0 mi,West,13.8 mph,-,N/A,,Mostly Cloudy
2:00 PM,75.9 °F,60.1 °F,58.0%,30.04 in,10.0 mi,West,16.1 mph,-,N/A,,Mostly Cloudy
3:00 PM,75.9 °F,57.9 °F,54.0%,30.01 in,10.0 mi,West,13.8 mph,-,N/A,,Scattered Clouds
4:00 PM,77.0 °F,55.9 °F,48.0%,29.99 in,10.0 mi,West,12.7 mph,-,N/A,,Scattered Clouds
5:00 PM,75.0 °F,61.0 °F,62.0%,29.98 in,10.0 mi,West,13.8 mph,-,N/A,,Scattered Clouds
6:00 PM,72.0 °F,64.9 °F,78.0%,29.98 in,9.0 mi,WSW,16.1 mph,-,N/A,,Scattered Clouds
7:00 PM,70.0 °F,64.9 °F,84.0%,30.0 in,8.0 mi,West,13.8 mph,-,N/A,,Scattered Clouds
8:00 PM,69.1 °F,64.0 °F,84.0%,30.01 in,10.0 mi,West,11.5 mph,-,N/A,,Partly Cloudy
9:00 PM,69.1 °F,63.0 °F,81.0%,30.02 in,10.0 mi,WSW,10.4 mph,-,N/A,,Partly Cloudy
10:00 PM,69.1 °F,63.0 °F,81.0%,30.01 in,10.0 mi,WSW,8.1 mph,-,N/A,,Clear
11:00 PM,69.1 °F,61.0 °F,75.0%,30.01 in,10.0 mi,Calm,Calm,-,N/A,,Partly Cloudy
90245 2014/7/29
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,69.1 °F,61.0 °F,75.0%,30.02 in,10.0 mi,SSE,4.6 mph,-,N/A,,Partly Cloudy
1:00 AM,68.0 °F,61.0 °F,78.0%,30.01 in,10.0 mi,East,4.6 mph,-,N/A,,Clear
2:00 AM,69.1 °F,60.1 °F,73.0%,30.01 in,10.0 mi,Calm,Calm,-,N/A,,Clear
3:00 AM,68.0 °F,62.1 °F,81.0%,30.01 in,10.0 mi,Calm,Calm,-,N/A,,Clear
4:00 AM,66.9 °F,63.0 °F,87.0%,30.02 in,10.0 mi,SSE,3.5 mph,-,N/A,,Clear
5:00 AM,66.9 °F,63.0 °F,87.0%,30.02 in,10.0 mi,Variable,3.5 mph,-,N/A,,Scattered Clouds
6:00 AM,68.0 °F,63.0 °F,84.0%,30.02 in,10.0 mi,West,4.6 mph,-,N/A,,Scattered Clouds
7:00 AM,70.0 °F,64.0 °F,81.0%,30.04 in,9.0 mi,WSW,6.9 mph,-,N/A,,Scattered Clouds
8:00 AM,71.1 °F,64.0 °F,78.0%,30.04 in,10.0 mi,West,5.8 mph,-,N/A,,Scattered Clouds
9:00 AM,73.9 °F,63.0 °F,68.0%,30.04 in,10.0 mi,WSW,9.2 mph,-,N/A,,Scattered Clouds
10:00 AM,73.0 °F,64.0 °F,73.0%,30.04 in,10.0 mi,West,9.2 mph,-,N/A,,Mostly Cloudy
11:00 AM,73.9 °F,64.0 °F,71.0%,30.02 in,10.0 mi,WSW,8.1 mph,-,N/A,,Mostly Cloudy
12:00 PM,75.0 °F,64.0 °F,69.0%,30.01 in,10.0 mi,West,11.5 mph,-,N/A,,Mostly Cloudy
1:00 PM,75.0 °F,63.0 °F,66.0%,29.99 in,10.0 mi,West,11.5 mph,-,N/A,,Mostly Cloudy
